id,series_id,night,event,step,timestamp
7873,91cb6c98201f,10,1,168564.0,2019-02-15T05:37:00-0500
7874,91cb6c98201f,11,0,179364.0,2019-02-15T20:37:00-0500
7875,91cb6c98201f,11,1,186936.0,2019-02-16T07:08:00-0500
7876,91cb6c98201f,12,0,196488.0,2019-02-16T20:24:00-0500
7877,91cb6c98201f,12,1,203796.0,2019-02-17T06:33:00-0500
7878,91cb6c98201f,13,0,213612.0,2019-02-17T20:11:00-0500
7879,91cb6c98201f,13,1,220944.0,2019-02-18T06:22:00-0500
7880,91cb6c98201f,14,0,230940.0,2019-02-18T20:15:00-0500
7881,91cb6c98201f,14,1,238680.0,2019-02-19T07:00:00-0500
7882,91cb6c98201f,15,0,248304.0,2019-02-19T20:22:00-0500
7883,91cb6c98201f,15,1,255960.0,2019-02-20T07:00:00-0500
7884,91cb6c98201f,16,0,266256.0,2019-02-20T21:18:00-0500
7885,91cb6c98201f,16,1,273000.0,2019-02-21T06:40:00-0500
7886,91cb6c98201f,17,0,282912.0,2019-02-21T20:26:00-0500
7887,91cb6c98201f,17,1,290472.0,2019-02-22T06:56:00-0500
7888,91cb6c98201f,18,0,300276.0,2019-02-22T20:33:00-0500
7889,91cb6c98201f,18,1,307032.0,2019-02-23T05:56:00-0500
7890,91cb6c98201f,19,0,318864.0,2019-02-23T22:22:00-0500
7891,91cb6c98201f,19,1,324900.0,2019-02-24T06:45:00-0500
7892,91cb6c98201f,20,0,334980.0,2019-02-24T20:45:00-0500
7893,91cb6c98201f,20,1,342324.0,2019-02-25T06:57:00-0500
7894,91cb6c98201f,21,0,352392.0,2019-02-25T20:56:00-0500
7895,91cb6c98201f,21,1,359100.0,2019-02-26T06:15:00-0500
7896,91cb6c98201f,22,0,370032.0,2019-02-26T21:26:00-0500
7897,91cb6c98201f,22,1,377004.0,2019-02-27T07:07:00-0500
7898,91cb6c98201f,23,0,386592.0,2019-02-27T20:26:00-0500
7899,91cb6c98201f,23,1,392976.0,2019-02-28T05:18:00-0500
7902,9277be28a1cf,1,0,5400.0,2019-01-11T23:45:00-0500
7903,9277be28a1cf,1,1,10764.0,2019-01-12T07:12:00-0500
7906,9277be28a1cf,3,0,38700.0,2019-01-13T22:00:00-0500
7907,9277be28a1cf,3,1,44988.0,2019-01-14T06:44:00-0500
7908,9277be28a1cf,4,0,55812.0,2019-01-14T21:46:00-0500
7909,9277be28a1cf,4,1,62556.0,2019-01-15T07:08:00-0500
7912,9277be28a1cf,6,0,90216.0,2019-01-16T21:33:00-0500
7913,9277be28a1cf,6,1,96612.0,2019-01-17T06:26:00-0500
7948,927dd0c35dfd,1,0,5748.0,2018-04-04T20:44:00-0400
7949,927dd0c35dfd,1,1,12960.0,2018-04-05T06:45:00-0400
7950,927dd0c35dfd,2,0,24036.0,2018-04-05T22:08:00-0400
7951,927dd0c35dfd,2,1,30132.0,2018-04-06T06:36:00-0400
7952,927dd0c35dfd,3,0,40212.0,2018-04-06T20:36:00-0400
7953,927dd0c35dfd,3,1,47688.0,2018-04-07T06:59:00-0400
7956,927dd0c35dfd,5,0,75672.0,2018-04-08T21:51:00-0400
7957,927dd0c35dfd,5,1,82212.0,2018-04-09T06:56:00-0400
7958,927dd0c35dfd,6,0,93216.0,2018-04-09T22:13:00-0400
7959,927dd0c35dfd,6,1,99540.0,2018-04-10T07:00:00-0400
7960,927dd0c35dfd,7,0,109392.0,2018-04-10T20:41:00-0400
7961,927dd0c35dfd,7,1,117084.0,2018-04-11T07:22:00-0400
7962,927dd0c35dfd,8,0,127272.0,2018-04-11T21:31:00-0400
7963,927dd0c35dfd,8,1,133332.0,2018-04-12T05:56:00-0400
7964,927dd0c35dfd,9,0,144528.0,2018-04-12T21:29:00-0400
7965,927dd0c35dfd,9,1,151872.0,2018-04-13T07:41:00-0400
7966,927dd0c35dfd,10,0,161352.0,2018-04-13T20:51:00-0400
7967,927dd0c35dfd,10,1,169008.0,2018-04-14T07:29:00-0400
7968,927dd0c35dfd,11,0,179364.0,2018-04-14T21:52:00-0400
7969,927dd0c35dfd,11,1,187200.0,2018-04-15T08:45:00-0400
7970,927dd0c35dfd,12,0,197232.0,2018-04-15T22:41:00-0400
7971,927dd0c35dfd,12,1,203400.0,2018-04-16T07:15:00-0400
7972,927dd0c35dfd,13,0,213384.0,2018-04-16T21:07:00-0400
7973,927dd0c35dfd,13,1,220500.0,2018-04-17T07:00:00-0400
7974,927dd0c35dfd,14,0,230712.0,2018-04-17T21:11:00-0400
7975,927dd0c35dfd,14,1,237420.0,2018-04-18T06:30:00-0400
7976,927dd0c35dfd,15,0,247956.0,2018-04-18T21:08:00-0400
7977,927dd0c35dfd,15,1,254784.0,2018-04-19T06:37:00-0400
7978,927dd0c35dfd,16,0,265212.0,2018-04-19T21:06:00-0400
7979,927dd0c35dfd,16,1,272016.0,2018-04-20T06:33:00-0400
7980,927dd0c35dfd,17,0,282996.0,2018-04-20T21:48:00-0400
7981,927dd0c35dfd,17,1,289116.0,2018-04-21T06:18:00-0400
7982,927dd0c35dfd,18,0,299556.0,2018-04-21T20:48:00-0400
7983,927dd0c35dfd,18,1,306396.0,2018-04-22T06:18:00-0400
7984,927dd0c35dfd,19,0,316656.0,2018-04-22T20:33:00-0400
7985,927dd0c35dfd,19,1,323328.0,2018-04-23T05:49:00-0400
7986,927dd0c35dfd,20,0,333720.0,2018-04-23T20:15:00-0400
7987,927dd0c35dfd,20,1,341364.0,2018-04-24T06:52:00-0400
7988,927dd0c35dfd,21,0,351360.0,2018-04-24T20:45:00-0400
7989,927dd0c35dfd,21,1,358428.0,2018-04-25T06:34:00-0400
7994,939932f1822d,1,0,7296.0,2017-12-18T22:08:00-0500
7995,939932f1822d,1,1,13032.0,2017-12-19T06:06:00-0500
7996,939932f1822d,2,0,24732.0,2017-12-19T22:21:00-0500
7997,939932f1822d,2,1,30180.0,2017-12-20T05:55:00-0500
7998,939932f1822d,3,0,42636.0,2017-12-20T23:13:00-0500
7999,939932f1822d,3,1,47652.0,2017-12-21T06:11:00-0500
8000,939932f1822d,4,0,58812.0,2017-12-21T21:41:00-0500
8001,939932f1822d,4,1,64836.0,2017-12-22T06:03:00-0500
8002,939932f1822d,5,0,77916.0,2017-12-23T00:13:00-0500
8003,939932f1822d,5,1,83388.0,2017-12-23T07:49:00-0500
8004,939932f1822d,6,0,94692.0,2017-12-23T23:31:00-0500
8005,939932f1822d,6,1,100896.0,2017-12-24T08:08:00-0500
8006,939932f1822d,7,0,111816.0,2017-12-24T23:18:00-0500
8007,939932f1822d,7,1,118404.0,2017-12-25T08:27:00-0500
8008,939932f1822d,8,0,128376.0,2017-12-25T22:18:00-0500
8009,939932f1822d,8,1,134016.0,2017-12-26T06:08:00-0500
8010,939932f1822d,9,0,146472.0,2017-12-26T23:26:00-0500
8011,939932f1822d,9,1,151200.0,2017-12-27T06:00:00-0500
8012,939932f1822d,10,0,162396.0,2017-12-27T21:33:00-0500
8013,939932f1822d,10,1,168468.0,2017-12-28T05:59:00-0500
8014,939932f1822d,11,0,180624.0,2017-12-28T22:52:00-0500
8015,939932f1822d,11,1,185796.0,2017-12-29T06:03:00-0500
8016,939932f1822d,12,0,198444.0,2017-12-29T23:37:00-0500
8017,939932f1822d,12,1,204480.0,2017-12-30T08:00:00-0500
8018,939932f1822d,13,0,215112.0,2017-12-30T22:46:00-0500
8019,939932f1822d,13,1,220812.0,2017-12-31T06:41:00-0500
8020,939932f1822d,14,0,232920.0,2017-12-31T23:30:00-0500
8021,939932f1822d,14,1,238800.0,2018-01-01T07:40:00-0500
8022,939932f1822d,15,0,250776.0,2018-01-02T00:18:00-0500
8023,939932f1822d,15,1,255240.0,2018-01-02T06:30:00-0500
8024,939932f1822d,16,0,266976.0,2018-01-02T22:48:00-0500
8025,939932f1822d,16,1,272472.0,2018-01-03T06:26:00-0500
8026,939932f1822d,17,0,284292.0,2018-01-03T22:51:00-0500
8027,939932f1822d,17,1,290868.0,2018-01-04T07:59:00-0500
8028,939932f1822d,18,0,303024.0,2018-01-05T00:52:00-0500
8029,939932f1822d,18,1,307116.0,2018-01-05T06:33:00-0500
8030,939932f1822d,19,0,319560.0,2018-01-05T23:50:00-0500
8031,939932f1822d,19,1,325824.0,2018-01-06T08:32:00-0500
8032,939932f1822d,20,0,336600.0,2018-01-06T23:30:00-0500
8033,939932f1822d,20,1,342540.0,2018-01-07T07:45:00-0500
8034,939932f1822d,21,0,353676.0,2018-01-07T23:13:00-0500
8035,939932f1822d,21,1,360216.0,2018-01-08T08:18:00-0500
8036,939932f1822d,22,0,370620.0,2018-01-08T22:45:00-0500
8037,939932f1822d,22,1,375840.0,2018-01-09T06:00:00-0500
8038,939932f1822d,23,0,387624.0,2018-01-09T22:22:00-0500
8039,939932f1822d,23,1,392964.0,2018-01-10T05:47:00-0500
8040,939932f1822d,24,0,406632.0,2018-01-11T00:46:00-0500
8041,939932f1822d,24,1,411420.0,2018-01-11T07:25:00-0500
8042,971207c6a525,1,0,6924.0,2017-11-23T00:52:00-0500
8043,971207c6a525,1,1,9792.0,2017-11-23T04:51:00-0500
8044,971207c6a525,2,0,23040.0,2017-11-23T23:15:00-0500
8045,971207c6a525,2,1,28152.0,2017-11-24T06:21:00-0500
8046,971207c6a525,3,0,40596.0,2017-11-24T23:38:00-0500
8047,971207c6a525,3,1,46944.0,2017-11-25T08:27:00-0500
8048,971207c6a525,4,0,57864.0,2017-11-25T23:37:00-0500
8049,971207c6a525,4,1,63852.0,2017-11-26T07:56:00-0500
8050,971207c6a525,5,0,75120.0,2017-11-26T23:35:00-0500
8051,971207c6a525,5,1,80712.0,2017-11-27T07:21:00-0500
8052,971207c6a525,6,0,91872.0,2017-11-27T22:51:00-0500
8053,971207c6a525,6,1,97644.0,2017-11-28T06:52:00-0500
8054,971207c6a525,7,0,108900.0,2017-11-28T22:30:00-0500
8055,971207c6a525,7,1,115296.0,2017-11-29T07:23:00-0500
8056,971207c6a525,8,0,126132.0,2017-11-29T22:26:00-0500
8057,971207c6a525,8,1,132600.0,2017-11-30T07:25:00-0500
8058,971207c6a525,9,0,143820.0,2017-11-30T23:00:00-0500
8059,971207c6a525,9,1,149880.0,2017-12-01T07:25:00-0500
8060,971207c6a525,10,0,160464.0,2017-12-01T22:07:00-0500
8061,971207c6a525,10,1,167400.0,2017-12-02T07:45:00-0500
8064,971207c6a525,12,0,195204.0,2017-12-03T22:22:00-0500
8065,971207c6a525,12,1,201372.0,2017-12-04T06:56:00-0500
8066,971207c6a525,13,0,212316.0,2017-12-04T22:08:00-0500
8067,971207c6a525,13,1,219000.0,2017-12-05T07:25:00-0500
8068,971207c6a525,14,0,229212.0,2017-12-05T21:36:00-0500
8069,971207c6a525,14,1,236196.0,2017-12-06T07:18:00-0500
8084,971207c6a525,22,0,367620.0,2017-12-13T21:50:00-0500
8085,971207c6a525,22,1,374136.0,2017-12-14T06:53:00-0500
8086,971207c6a525,23,0,385104.0,2017-12-14T22:07:00-0500
8087,971207c6a525,23,1,391680.0,2017-12-15T07:15:00-0500
8088,971207c6a525,24,0,402552.0,2017-12-15T22:21:00-0500
8089,971207c6a525,24,1,409896.0,2017-12-16T08:33:00-0500
8090,971207c6a525,25,0,420564.0,2017-12-16T23:22:00-0500
8091,971207c6a525,25,1,427056.0,2017-12-17T08:23:00-0500
8092,99237ce045e4,1,0,9804.0,2018-05-05T03:07:00-0400
8093,99237ce045e4,1,1,14124.0,2018-05-05T09:07:00-0400
8094,99237ce045e4,2,0,24660.0,2018-05-05T23:45:00-0400
8095,99237ce045e4,2,1,30324.0,2018-05-06T07:37:00-0400
8096,99237ce045e4,3,0,41532.0,2018-05-06T23:11:00-0400
8097,99237ce045e4,3,1,47112.0,2018-05-07T06:56:00-0400
8098,99237ce045e4,4,0,58740.0,2018-05-07T23:05:00-0400
8099,99237ce045e4,4,1,64404.0,2018-05-08T06:57:00-0400
8100,99237ce045e4,5,0,76320.0,2018-05-08T23:30:00-0400
8101,99237ce045e4,5,1,81492.0,2018-05-09T06:41:00-0400
8102,99237ce045e4,6,0,93012.0,2018-05-09T22:41:00-0400
8103,99237ce045e4,6,1,98772.0,2018-05-10T06:41:00-0400
8104,99237ce045e4,7,0,110616.0,2018-05-10T23:08:00-0400
8105,99237ce045e4,7,1,116268.0,2018-05-11T06:59:00-0400
8106,99237ce045e4,8,0,130020.0,2018-05-12T02:05:00-0400
8107,99237ce045e4,8,1,134808.0,2018-05-12T08:44:00-0400
8108,99237ce045e4,9,0,145080.0,2018-05-12T23:00:00-0400
8109,99237ce045e4,9,1,151680.0,2018-05-13T08:10:00-0400
8110,99237ce045e4,10,0,162828.0,2018-05-13T23:39:00-0400
8111,99237ce045e4,10,1,168288.0,2018-05-14T07:14:00-0400
8112,99237ce045e4,11,0,180072.0,2018-05-14T23:36:00-0400
8113,99237ce045e4,11,1,185184.0,2018-05-15T06:42:00-0400
8114,99237ce045e4,12,0,197364.0,2018-05-15T23:37:00-0400
8115,99237ce045e4,12,1,202404.0,2018-05-16T06:37:00-0400
8116,99237ce045e4,13,0,214488.0,2018-05-16T23:24:00-0400
8117,99237ce045e4,13,1,219912.0,2018-05-17T06:56:00-0400
8118,99237ce045e4,14,0,232092.0,2018-05-17T23:51:00-0400
8119,99237ce045e4,14,1,237192.0,2018-05-18T06:56:00-0400
8120,99237ce045e4,15,0,248916.0,2018-05-18T23:13:00-0400
8121,99237ce045e4,15,1,254640.0,2018-05-19T07:10:00-0400
8122,99237ce045e4,16,0,266892.0,2018-05-20T00:11:00-0400
8123,99237ce045e4,16,1,273552.0,2018-05-20T09:26:00-0400
8124,99237ce045e4,17,0,284100.0,2018-05-21T00:05:00-0400
8125,99237ce045e4,17,1,289116.0,2018-05-21T07:03:00-0400
8126,99237ce045e4,18,0,301332.0,2018-05-22T00:01:00-0400
8127,99237ce045e4,18,1,306588.0,2018-05-22T07:19:00-0400
8128,99237ce045e4,19,0,319152.0,2018-05-23T00:46:00-0400
8129,99237ce045e4,19,1,323556.0,2018-05-23T06:53:00-0400
8130,99237ce045e4,20,0,335400.0,2018-05-23T23:20:00-0400
8131,99237ce045e4,20,1,340872.0,2018-05-24T06:56:00-0400
8132,99237ce045e4,21,0,352452.0,2018-05-24T23:01:00-0400
8133,99237ce045e4,21,1,358284.0,2018-05-25T07:07:00-0400
8134,99237ce045e4,22,0,369936.0,2018-05-25T23:18:00-0400
8135,99237ce045e4,22,1,376692.0,2018-05-26T08:41:00-0400
8136,99237ce045e4,23,0,387804.0,2018-05-27T00:07:00-0400
8137,99237ce045e4,23,1,394284.0,2018-05-27T09:07:00-0400
8140,99b829cbad2d,1,0,3960.0,2017-09-30T21:30:00-0400
8141,99b829cbad2d,1,1,10836.0,2017-10-01T07:03:00-0400
8142,99b829cbad2d,2,0,20508.0,2017-10-01T20:29:00-0400
8143,99b829cbad2d,2,1,27624.0,2017-10-02T06:22:00-0400
8144,99b829cbad2d,3,0,37884.0,2017-10-02T20:37:00-0400
8145,99b829cbad2d,3,1,45000.0,2017-10-03T06:30:00-0400
8146,99b829cbad2d,4,0,55692.0,2017-10-03T21:21:00-0400
8147,99b829cbad2d,4,1,62052.0,2017-10-04T06:11:00-0400
8148,99b829cbad2d,5,0,72540.0,2017-10-04T20:45:00-0400
8149,99b829cbad2d,5,1,79644.0,2017-10-05T06:37:00-0400
8150,99b829cbad2d,6,0,90036.0,2017-10-05T21:03:00-0400
8151,99b829cbad2d,6,1,96660.0,2017-10-06T06:15:00-0400
8152,99b829cbad2d,7,0,107100.0,2017-10-06T20:45:00-0400
8153,99b829cbad2d,7,1,114252.0,2017-10-07T06:41:00-0400
8154,99b829cbad2d,8,0,123552.0,2017-10-07T19:36:00-0400
8155,99b829cbad2d,8,1,132432.0,2017-10-08T07:56:00-0400
8160,99b829cbad2d,11,0,176760.0,2017-10-10T21:30:00-0400
8161,99b829cbad2d,11,1,183264.0,2017-10-11T06:32:00-0400
8164,9a340507e36a,1,0,3684.0,2018-05-09T20:37:00-0400
8165,9a340507e36a,1,1,10800.0,2018-05-10T06:30:00-0400
8166,9a340507e36a,2,0,21144.0,2018-05-10T20:52:00-0400
8167,9a340507e36a,2,1,28116.0,2018-05-11T06:33:00-0400
8168,9a340507e36a,3,0,39552.0,2018-05-11T22:26:00-0400
8169,9a340507e36a,3,1,45900.0,2018-05-12T07:15:00-0400
8170,9a340507e36a,4,0,56244.0,2018-05-12T21:37:00-0400
8171,9a340507e36a,4,1,62412.0,2018-05-13T06:11:00-0400
8172,9a340507e36a,5,0,72852.0,2018-05-13T20:41:00-0400
8173,9a340507e36a,5,1,80304.0,2018-05-14T07:02:00-0400
8174,9a340507e36a,6,0,89904.0,2018-05-14T20:22:00-0400
8175,9a340507e36a,6,1,97464.0,2018-05-15T06:52:00-0400
8176,9a340507e36a,7,0,107640.0,2018-05-15T21:00:00-0400
8177,9a340507e36a,7,1,114528.0,2018-05-16T06:34:00-0400
8178,9a340507e36a,8,0,123756.0,2018-05-16T19:23:00-0400
8179,9a340507e36a,8,1,131904.0,2018-05-17T06:42:00-0400
8180,9a340507e36a,9,0,142056.0,2018-05-17T20:48:00-0400
8181,9a340507e36a,9,1,148548.0,2018-05-18T05:49:00-0400
8182,9a340507e36a,10,0,159360.0,2018-05-18T20:50:00-0400
8183,9a340507e36a,10,1,166272.0,2018-05-19T06:26:00-0400
8184,9a340507e36a,11,0,175140.0,2018-05-19T18:45:00-0400
8185,9a340507e36a,11,1,183960.0,2018-05-20T07:00:00-0400
8186,9a340507e36a,12,0,193572.0,2018-05-20T20:21:00-0400
8187,9a340507e36a,12,1,200916.0,2018-05-21T06:33:00-0400
8190,9a340507e36a,14,0,228096.0,2018-05-22T20:18:00-0400
8191,9a340507e36a,14,1,235884.0,2018-05-23T07:07:00-0400
8192,9a340507e36a,15,0,245736.0,2018-05-23T20:48:00-0400
8193,9a340507e36a,15,1,253116.0,2018-05-24T07:03:00-0400
8194,9a340507e36a,16,0,262908.0,2018-05-24T20:39:00-0400
8195,9a340507e36a,16,1,270396.0,2018-05-25T07:03:00-0400
8196,9a340507e36a,17,0,281796.0,2018-05-25T22:53:00-0400
8197,9a340507e36a,17,1,288000.0,2018-05-26T07:30:00-0400
8198,9a340507e36a,18,0,298512.0,2018-05-26T22:06:00-0400
8199,9a340507e36a,18,1,304920.0,2018-05-27T07:00:00-0400
8202,9a340507e36a,20,0,333180.0,2018-05-28T22:15:00-0400
8203,9a340507e36a,20,1,339480.0,2018-05-29T07:00:00-0400
8204,9a340507e36a,21,0,349260.0,2018-05-29T20:35:00-0400
8205,9a340507e36a,21,1,352500.0,2018-05-30T01:05:00-0400
8206,9a340507e36a,22,0,366384.0,2018-05-30T20:22:00-0400
8207,9a340507e36a,22,1,374064.0,2018-05-31T07:02:00-0400
8210,9a340507e36a,24,0,401556.0,2018-06-01T21:13:00-0400
8211,9a340507e36a,24,1,408588.0,2018-06-02T06:59:00-0400
8212,9a340507e36a,25,0,418320.0,2018-06-02T20:30:00-0400
8213,9a340507e36a,25,1,425748.0,2018-06-03T06:49:00-0400
8214,9a340507e36a,26,0,435816.0,2018-06-03T20:48:00-0400
8215,9a340507e36a,26,1,442788.0,2018-06-04T06:29:00-0400
8216,9a340507e36a,27,0,452880.0,2018-06-04T20:30:00-0400
8217,9a340507e36a,27,1,460572.0,2018-06-05T07:11:00-0400
8218,9a340507e36a,28,0,470700.0,2018-06-05T21:15:00-0400
8219,9a340507e36a,28,1,477624.0,2018-06-06T06:52:00-0400
8220,9a340507e36a,29,0,487884.0,2018-06-06T21:07:00-0400
8221,9a340507e36a,29,1,495000.0,2018-06-07T07:00:00-0400
8236,9aed9ee12ae2,1,0,11988.0,2018-04-04T03:39:00-0400
8237,9aed9ee12ae2,1,1,14172.0,2018-04-04T06:41:00-0400
8238,9aed9ee12ae2,2,0,26928.0,2018-04-05T00:24:00-0400
8239,9aed9ee12ae2,2,1,31536.0,2018-04-05T06:48:00-0400
8240,9aed9ee12ae2,3,0,43152.0,2018-04-05T22:56:00-0400
8241,9aed9ee12ae2,3,1,50796.0,2018-04-06T09:33:00-0400
8242,9aed9ee12ae2,4,0,63132.0,2018-04-07T02:41:00-0400
8243,9aed9ee12ae2,4,1,69828.0,2018-04-07T11:59:00-0400
8244,9aed9ee12ae2,5,0,79512.0,2018-04-08T01:26:00-0400
8245,9aed9ee12ae2,5,1,86400.0,2018-04-08T11:00:00-0400
8246,9aed9ee12ae2,6,0,96096.0,2018-04-09T00:28:00-0400
8247,9aed9ee12ae2,6,1,104616.0,2018-04-09T12:18:00-0400
8248,9aed9ee12ae2,7,0,113712.0,2018-04-10T00:56:00-0400
8249,9aed9ee12ae2,7,1,121224.0,2018-04-10T11:22:00-0400
8250,9aed9ee12ae2,8,0,130224.0,2018-04-10T23:52:00-0400
8251,9aed9ee12ae2,8,1,138588.0,2018-04-11T11:29:00-0400
8252,9aed9ee12ae2,9,0,147504.0,2018-04-11T23:52:00-0400
8253,9aed9ee12ae2,9,1,150132.0,2018-04-12T03:31:00-0400
8254,9aed9ee12ae2,10,0,163932.0,2018-04-12T22:41:00-0400
8255,9aed9ee12ae2,10,1,171936.0,2018-04-13T09:48:00-0400
8258,9b9cd7b7af8c,1,0,6096.0,2018-08-08T01:13:00-0400
8259,9b9cd7b7af8c,1,1,10704.0,2018-08-08T07:37:00-0400
8260,9b9cd7b7af8c,2,0,22764.0,2018-08-09T00:22:00-0400
8261,9b9cd7b7af8c,2,1,27888.0,2018-08-09T07:29:00-0400
8262,9b9cd7b7af8c,3,0,40788.0,2018-08-10T01:24:00-0400
8263,9b9cd7b7af8c,3,1,45672.0,2018-08-10T08:11:00-0400
8264,9b9cd7b7af8c,4,0,59124.0,2018-08-11T02:52:00-0400
8265,9b9cd7b7af8c,4,1,65340.0,2018-08-11T11:30:00-0400
8266,9b9cd7b7af8c,5,0,76536.0,2018-08-12T03:03:00-0400
8267,9b9cd7b7af8c,5,1,82032.0,2018-08-12T10:41:00-0400
8268,9b9cd7b7af8c,6,0,92424.0,2018-08-13T01:07:00-0400
8269,9b9cd7b7af8c,6,1,97092.0,2018-08-13T07:36:00-0400
8270,9b9cd7b7af8c,7,0,109320.0,2018-08-14T00:35:00-0400
8271,9b9cd7b7af8c,7,1,114252.0,2018-08-14T07:26:00-0400
8274,9b9cd7b7af8c,9,0,144084.0,2018-08-16T00:52:00-0400
8275,9b9cd7b7af8c,9,1,149160.0,2018-08-16T07:55:00-0400
8278,9b9cd7b7af8c,11,0,179472.0,2018-08-18T02:01:00-0400
8279,9b9cd7b7af8c,11,1,185208.0,2018-08-18T09:59:00-0400
8280,9b9cd7b7af8c,12,0,196020.0,2018-08-19T01:00:00-0400
8281,9b9cd7b7af8c,12,1,201732.0,2018-08-19T08:56:00-0400
8282,9b9cd7b7af8c,13,0,213408.0,2018-08-20T01:09:00-0400
8283,9b9cd7b7af8c,13,1,218652.0,2018-08-20T08:26:00-0400
8284,9b9cd7b7af8c,14,0,231384.0,2018-08-21T02:07:00-0400
8285,9b9cd7b7af8c,14,1,236736.0,2018-08-21T09:33:00-0400
8286,9b9cd7b7af8c,15,0,247968.0,2018-08-22T01:09:00-0400
8287,9b9cd7b7af8c,15,1,253800.0,2018-08-22T09:15:00-0400
8290,9b9cd7b7af8c,17,0,283536.0,2018-08-24T02:33:00-0400
8291,9b9cd7b7af8c,17,1,289704.0,2018-08-24T11:07:00-0400
8292,9b9cd7b7af8c,18,0,300324.0,2018-08-25T01:52:00-0400
8293,9b9cd7b7af8c,18,1,305952.0,2018-08-25T09:41:00-0400
8296,9b9cd7b7af8c,20,0,334188.0,2018-08-27T00:54:00-0400
8297,9b9cd7b7af8c,20,1,337800.0,2018-08-27T05:55:00-0400
8298,9b9cd7b7af8c,21,0,352236.0,2018-08-28T01:58:00-0400
8299,9b9cd7b7af8c,21,1,357780.0,2018-08-28T09:40:00-0400
8300,9b9cd7b7af8c,22,0,368364.0,2018-08-29T00:22:00-0400
8301,9b9cd7b7af8c,22,1,372948.0,2018-08-29T06:44:00-0400
8302,9c91c546e095,1,0,5940.0,2018-05-24T20:45:00-0400
8303,9c91c546e095,1,1,12012.0,2018-05-25T05:11:00-0400
8306,9c91c546e095,3,0,42552.0,2018-05-26T23:36:00-0400
8307,9c91c546e095,3,1,46848.0,2018-05-27T05:34:00-0400
8308,9c91c546e095,4,0,57528.0,2018-05-27T20:24:00-0400
8309,9c91c546e095,4,1,63972.0,2018-05-28T05:21:00-0400
8310,9c91c546e095,5,0,75552.0,2018-05-28T21:26:00-0400
8311,9c91c546e095,5,1,82008.0,2018-05-29T06:24:00-0400
8312,9c91c546e095,6,0,92220.0,2018-05-29T20:35:00-0400
8313,9c91c546e095,6,1,98532.0,2018-05-30T05:21:00-0400
8314,9c91c546e095,7,0,109668.0,2018-05-30T20:49:00-0400
8315,9c91c546e095,7,1,116676.0,2018-05-31T06:33:00-0400
8316,9c91c546e095,8,0,127116.0,2018-05-31T21:03:00-0400
8317,9c91c546e095,8,1,133500.0,2018-06-01T05:55:00-0400
8320,9c91c546e095,10,0,162384.0,2018-06-02T22:02:00-0400
8321,9c91c546e095,10,1,168708.0,2018-06-03T06:49:00-0400
8322,9c91c546e095,11,0,179616.0,2018-06-03T21:58:00-0400
8323,9c91c546e095,11,1,186564.0,2018-06-04T07:37:00-0400
8324,9c91c546e095,12,0,195900.0,2018-06-04T20:35:00-0400
8325,9c91c546e095,12,1,202896.0,2018-06-05T06:18:00-0400
8326,9c91c546e095,13,0,213192.0,2018-06-05T20:36:00-0400
8327,9c91c546e095,13,1,219432.0,2018-06-06T05:16:00-0400
8328,9c91c546e095,14,0,230676.0,2018-06-06T20:53:00-0400
8329,9c91c546e095,14,1,237612.0,2018-06-07T06:31:00-0400
8330,9c91c546e095,15,0,248064.0,2018-06-07T21:02:00-0400
8331,9c91c546e095,15,1,254028.0,2018-06-08T05:19:00-0400
8332,9c91c546e095,16,0,265488.0,2018-06-08T21:14:00-0400
8333,9c91c546e095,16,1,271932.0,2018-06-09T06:11:00-0400
8334,9c91c546e095,17,0,282936.0,2018-06-09T21:28:00-0400
8335,9c91c546e095,17,1,290364.0,2018-06-10T07:47:00-0400
8336,9c91c546e095,18,0,299712.0,2018-06-10T20:46:00-0400
8337,9c91c546e095,18,1,305892.0,2018-06-11T05:21:00-0400
8338,9c91c546e095,19,0,316884.0,2018-06-11T20:37:00-0400
8339,9c91c546e095,19,1,323496.0,2018-06-12T05:48:00-0400
8340,9c91c546e095,20,0,334212.0,2018-06-12T20:41:00-0400
8341,9c91c546e095,20,1,340248.0,2018-06-13T05:04:00-0400
8342,9c91c546e095,21,0,354192.0,2018-06-14T00:26:00-0400
8343,9c91c546e095,21,1,362688.0,2018-06-14T12:14:00-0400
8346,9ddd40f2cb36,1,0,5844.0,2018-02-03T22:22:00-0500
8347,9ddd40f2cb36,1,1,12984.0,2018-02-04T08:17:00-0500
8348,9ddd40f2cb36,2,0,21816.0,2018-02-04T20:33:00-0500
8349,9ddd40f2cb36,2,1,29016.0,2018-02-05T06:33:00-0500
8350,9ddd40f2cb36,3,0,39948.0,2018-02-05T21:44:00-0500
8351,9ddd40f2cb36,3,1,46248.0,2018-02-06T06:29:00-0500
8352,9ddd40f2cb36,4,0,56736.0,2018-02-06T21:03:00-0500
8353,9ddd40f2cb36,4,1,63132.0,2018-02-07T05:56:00-0500
8354,9ddd40f2cb36,5,0,73656.0,2018-02-07T20:33:00-0500
8355,9ddd40f2cb36,5,1,80460.0,2018-02-08T06:00:00-0500
8356,9ddd40f2cb36,6,0,91860.0,2018-02-08T21:50:00-0500
8357,9ddd40f2cb36,6,1,96960.0,2018-02-09T04:55:00-0500
8358,9ddd40f2cb36,7,0,108360.0,2018-02-09T20:45:00-0500
